gross_binned,budget_per_minute,likes_per_review,weighted_imdb_score,budget_score_ratio,likes_score_ratio,cluster
200M+,25555.555555555562,0.0,124.10000000000002,315068.44999062363,0.0,2
200M+,19000.0,30.0,772.1999999999999,292307.65483235195,384.61533530572626,2
200M+,17307.692307692312,0.0,1076.3999999999999,230769.2011834355,0.0,2
50M-100M,27777.777777777752,1.19466666666667,1286.8500000000001,362318.78806974087,32.46376341104883,3
50M-100M,43956.043956043955,0.0,1339.5,701754.262850129,0.0,3
50M-100M,23913.043478260865,6.211180124223603,752.0,468085.00679042377,212.76591217746545,0
0-10M,18803.418803418812,15.0,106.20000000000005,372881.2927319845,48.305076558461565,1
50M-100M,24444.444444444438,6.416666666666668,47.299999999999955,511627.78799353726,17.906972579773765,0
50M-100M,18151.260504201695,8.499999999999996,52.5,287999.9616000047,9.066665457777844,0
50M-100M,18666.666666666686,75.33333333333333,23.999999999999886,349999.92708334886,94.16664704861523,0
50M-100M,13333.333333333314,15.636363636363637,58.0,206896.51605232526,29.655167300833114,0
50M-100M,24742.26804123714,17.833333333333332,26.500000000000114,452830.10323960334,20.188675436098947,0
50M-100M,27777.777777777752,9.0625,570.0,416666.5972222341,144.99997583333732,0
50M-100M,12209.302325581375,0.0,785.6999999999999,259259.22725194693,0.0,0
0-10M,76521.73913043481,0.0,532.0,1257142.677551046,0.0,1
0-10M,174157.3033707865,0.0,509.2,2039473.415858761,0.0,1
0-10M,16800.0,61.0,28.799999999999955,291666.62615741324,42.36110522762431,1
0-10M,19230.76923076925,59.28853754940712,1890.0,199999.97333333734,1999.9997333333688,3
0-10M,23595.505617977527,1.2705882352941202,796.9499999999999,333333.28042328916,25.71428163265375,1
50M-100M,21000.0,6.9999999999999964,6.700000000000159,313432.7890398819,2.0895519269324723,0
50M-100M,27272.727272727294,8.088235294117645,158.39999999999998,437499.9088541856,57.29165473090529,0
50M-100M,25925.925925925956,19.0,104.5,381818.1123967068,69.09089652892794,0
50M-100M,17391.30434782611,0.0,1252.5,266666.63111111615,0.0,3
0-10M,23958.333333333314,6.420000000000002,249.89999999999998,450980.30372935254,62.94116412918356,1
0-10M,35833.333333333314,381.5,7.399999999999977,290540.501278311,103.10809417458188,1
50M-100M,22471.91011235956,0.0,481.8,273972.56520923786,0.0,0
50M-100M,22727.272727272706,0.0,340.0,294117.6038062349,0.0,0
0-10M,22988.505747126415,0.0,1345.2,263157.86011080816,0.0,3
50M-100M,19607.84313725488,0.0,585.1999999999999,263157.86011080816,0.0,0
50M-100M,13157.894736842078,0.0,793.1,259740.2260077633,0.0,0
50M-100M,16949.152542372874,0.0,934.8,263157.86011080816,0.0,0
50M-100M,23255.813953488367,0.0,1155.3999999999999,377358.4193663364,0.0,3
50M-100M,14925.373134328343,0.0,800.0,249999.96875000373,0.0,0
50M-100M,13563.025210084044,18.153846153846153,85.20000000000005,227323.9116445193,33.23943193810817,0
0-10M,118750.00000000003,0.0,1302.6,1217948.5618014662,0.0,3
0-10M,22471.91011235956,0.0,403.20000000000005,277777.7391975364,0.0,1
0-10M,23267.326732673275,0.0,1350.0,313333.2915555611,0.0,3
0-10M,33750.0,61.320754716981135,1688.0,337499.9578125058,1624.9997968750256,3
0-10M,17391.30434782611,69.62025316455696,1271.7,246913.5497637596,1358.0245237006764,3
0-10M,15000.0,0.0,856.8,220588.20285467617,0.0,1
0-10M,16949.152542372874,0.0,451.4000000000001,270270.2337472653,0.0,1
0-10M,18867.924528301868,0.0,980.0999999999999,246913.5497637596,0.0,1
0-10M,18867.924528301868,5.454545454545453,70.0,285714.24489796534,8.57142734693889,1
0-10M,21978.02197802195,0.0,1117.4,270270.2337472653,0.0,1
0-10M,20833.333333333314,0.0,963.8,327868.7987100333,0.0,1
0-10M,17241.37931034481,0.0,1252.5,266666.63111111615,0.0,1
0-10M,17241.37931034481,0.0,826.0,285714.24489796534,0.0,1
0-10M,20618.55670103093,0.0,206.70000000000005,377358.4193663364,0.0,1
0-10M,19801.980198019824,1.2293577981651396,507.6,425531.8243549308,28.510632231780278,1
0-10M,20408.163265306153,0.0,370.5,350877.131425065,0.0,1
0-10M,454545.45454545453,62.0,64.79999999999995,1234567.748818797,68.8888803840889,1
0-10M,19801.980198019824,0.0,1040.0,307692.2603550367,0.0,1
0-10M,16666.666666666686,0.0,1848.0,187499.9765625028,0.0,3
0-10M,16666.666666666686,4.0,23.100000000000023,606060.422405933,9.69696675849491,1
0-10M,19607.84313725488,0.0,655.7,240963.8263899004,0.0,1
0-10M,19607.84313725488,0.0,1159.2,289855.0304557923,0.0,1
0-10M,33333.333333333314,21.5,7.2999999999999545,273972.56520923786,5.890410151998594,1
0-10M,20000.0,0.0,866.6999999999999,246913.5497637596,0.0,1
0-10M,19230.76923076925,0.0,1300.0,307692.2603550367,0.0,3
0-10M,22471.91011235956,4.774193548387096,836.4,294117.6038062349,87.05881072664545,1
0-10M,24915.824915824924,12.374999999999996,284.70000000000005,337899.497091393,67.80820988928633,1
0-10M,30555.555555555562,3.952380952380956,262.4000000000001,458333.2617187612,25.937495947266257,1
0-10M,39534.8837209302,20.72340425531915,211.60000000000002,739130.2741021141,211.73908440454693,1
0-10M,173469.38775510204,23.83870967741936,195.0,2615384.2130178134,113.6922902011861,1
0-10M,62500.0,18.23404255319149,322.0,857142.7346938951,122.42855393877801,1
0-10M,21978.02197802195,0.0,341.70000000000005,298507.41813322157,0.0,1
0-10M,28729.281767955807,5.0,2.7999999999999545,928571.0969388941,3.5714272959187383,1
0-10M,35555.55555555556,0.0,429.2000000000001,432432.3739956254,0.0,1
0-10M,44705.882352941204,8.847826086956523,261.0,655172.3008323619,70.17240169441345,1
0-10M,90104.16666666669,4.977777777777781,312.4,1218309.6875620158,31.549291331085783,1
0-10M,104651.16279069765,0.0,333.0,2999999.3333334816,0.0,1
0-10M,191666.66666666666,142.85714285714283,158.0,1455696.0182663267,379.7467873738244,1
0-10M,102150.53763440857,5.571428571428569,31.799999999999955,1792452.491990096,7.358489177643605,1
0-10M,75000.0,10.166666666666664,27.0,1388888.63168729,11.296294204390051,1
0-10M,56701.03092783503,65.0,48.0,1145833.0946181053,148.9583023003537,1
0-10M,37234.04255319148,0.0,477.9,593220.2384372475,0.0,1
0-10M,15789.473684210505,2.9104477611940283,409.20000000000005,241935.44484912138,31.451607830385797,1
0-10M,20618.55670103093,17.23404255319149,271.4000000000001,338982.99339271337,137.2881123240487,1
0-10M,152.17391304345801,0.0,224.39999999999998,2121.2117998162284,0.0,1
0-10M,20833.333333333314,6.0,514.8,303030.2571166279,71.81817093664085,1
0-10M,234482.75862068965,0.0,174.0,3399999.4333334276,0.0,1
0-10M,173626.37362637362,0.0,1094.8,2323529.070069254,0.0,1
0-10M,113131.31313131313,31.789473684210527,97.20000000000005,2074073.6899863533,111.85183113854976,1
0-10M,75000.0,0.0,556.4,1269230.5251479754,0.0,1
0-10M,16806.72268907563,32.25806451612903,234.0,256410.22353715077,128.20511176857542,1
0-10M,20202.020202020183,8.200000000000003,153.60000000000002,312499.95117188245,32.03124499511796,1
0-10M,1086.9565217391355,0.0,707.5999999999999,16393.439935501665,0.0,1
0-10M,12209.302325581375,0.0,558.6,184210.49399815872,0.0,1
0-10M,24096.38554216869,0.0,137.5,363636.2975206729,0.0,1
0-10M,24691.358024691348,0.0,240.5,270270.2337472653,0.0,1
0-10M,24390.24390243902,0.0,284.0,281690.10117040854,0.0,1
0-10M,19607.84313725488,5.4761904761904745,78.0,512820.38132810686,29.48717192636616,1
0-10M,22222.222222222248,4.888888888888893,36.79999999999984,434782.5141777145,9.565215311909697,1
0-10M,71666.66666666669,50.0,138.70000000000005,294520.5075999303,136.98628260461885,1
0-10M,25000.0,0.0,693.0,298701.2599089276,0.0,1
0-10M,22727.272727272706,6.954545454545453,102.89999999999998,408163.18200751394,31.22448342357484,1
0-10M,144329.8969072165,70.15384615384616,75.60000000000002,2222221.8694885923,144.76188178382836,1
0-10M,20833.333333333314,0.0,201.29999999999995,327868.7987100333,0.0,1
0-10M,22988.505747126415,0.0,59.39999999999998,303030.2571166279,0.0,1
0-10M,18867.924528301868,6.894736842105264,535.8000000000001,350877.131425065,114.91226054170863,1
0-10M,18691.58878504671,19.642857142857142,229.60000000000002,357142.7933673579,147.32140226403533,1
0-10M,25000.0,5.128205128205131,228.0,333333.2777777873,33.33332777777866,1
0-10M,21978.02197802195,0.0,68.39999999999998,350877.131425065,0.0,1
0-10M,20202.020202020183,30.96153846153846,175.0,285714.24489796534,114.9999835714309,1
0-10M,19607.84313725488,2.4642857142857153,143.10000000000002,377358.4193663364,13.018865468138529,1
0-10M,18518.51851851854,217.0,8.799999999999955,454545.3512396924,147.95451182852003,1
0-10M,14204.54545454547,0.0,78.20000000000005,367646.95069207344,0.0,1
0-10M,22471.91011235956,0.0,144.0,444444.3456790345,0.0,1
0-10M,21739.130434782594,38.31578947368421,61.200000000000045,588235.1211073175,214.11758408306366,1
0-10M,19191.91919191921,0.0,319.5,267605.59611188807,0.0,1
0-10M,18446.60194174759,4.885245901639344,384.0,296874.9536132887,46.56249272461048,1
0-10M,21666.666666666686,25.833333333333332,119.60000000000002,374999.927884629,119.2307463017795,1
0-10M,13888.888888888876,0.0,550.8,185185.16232281923,0.0,1
0-10M,14736.842105263146,6.933333333333334,81.20000000000005,241379.26872771233,17.931031391201486,1
0-10M,99375.0,62.5,96.0,2484374.611816467,156.24997558594134,1
0-10M,11111.111111111124,0.0,1513.2,128205.11176857539,0.0,3
0-10M,16860.465116279083,2.067961165048544,642.6,230158.6936256038,33.80951844293361,1
0-10M,21348.314606741595,90.9090909090909,72.0,263888.8522376595,138.8888695987681,1
50M-100M,20689.655172413797,0.0,1741.6,321428.5140306223,0.0,3
0-10M,18367.346938775503,48.54368932038835,1476.0,249999.96527778264,1388.888695987681,3
0-10M,14400.0,52.63157894736842,752.0,224999.97187500354,624.9999218750098,1
0-10M,15254.23728813557,6.325581395348838,578.0,264705.84342561103,79.99998823529575,1
0-10M,18750.0,8.111111111111114,341.0,327272.667768606,92.90907401653203,1
0-10M,16513.761467889883,0.0,284.70000000000005,246575.3086883137,0.0,1
0-10M,696330.2752293578,13.797101449275363,428.3999999999999,12047617.135298867,151.11108712522423,1
0-10M,16666.666666666686,0.0,858.0,227272.69283747114,0.0,1
0-10M,19354.838709677395,19.0,79.29999999999995,295081.91883902997,43.60655022843423,1
0-10M,16666.666666666686,7.844444444444445,330.0,239999.96800000407,47.066660391111895,1
0-10M,15789.473684210505,0.0,182.0,257142.82040816825,0.0,1
0-10M,20689.655172413797,6.035714285714285,194.39999999999998,249999.96527778264,23.472218962191846,1
0-10M,15929.203539823007,6.814814814814817,280.9,339622.5774297025,69.43394916340583,1
0-10M,20689.655172413797,0.24615384615384528,274.04999999999995,206896.52794292755,0.9195401241906893,1
0-10M,20000.0,51.45454545454545,34.0,529411.608996586,166.47053927337083,1
0-10M,16216.216216216213,113.80000000000001,21.59999999999991,333333.2716049496,105.37035085734249,1
0-10M,43209.87654320989,0.0,1411.8,448717.89119001385,0.0,3
0-10M,5376.344086021534,0.0,763.8000000000001,74626.85453330539,0.0,1
0-10M,22222.222222222248,27.166666666666668,51.700000000000045,425531.8243549308,69.36168736985371,1
0-10M,15625.0,36.5,6.300000000000068,277777.7336860737,11.587299748047599,1
50M-100M,16273.584905660362,0.0,555.0,233108.07660701685,0.0,0
50M-100M,19318.181818181823,9.802469135802472,488.0,278688.4789035283,130.1639130878831,0
50M-100M,12318.840579710144,5.283333333333331,1342.5,226666.6364444485,126.79998309333564,3
0-10M,17346.938775510178,4.794871794871796,485.09999999999997,269841.227009329,59.3650699420524,1
0-10M,19767.4418604651,6.951999999999998,843.1999999999999,249999.9632352991,127.79409885380892,1
0-10M,10000.0,3.961038961038959,524.4,144927.51522789616,44.20289214450838,1
0-10M,13053.460317460296,0.0,408.0,205591.97430100292,0.0,1
0-10M,13983.050847457605,0.0,787.8,211538.4344181493,0.0,1
0-10M,15533.980582524266,12.875,407.0,216216.18699781224,97.43241926588928,1
0-10M,17647.058823529398,0.0,91.5,295081.91883902997,0.0,1
0-10M,23809.523809523787,2.529411764705884,68.79999999999995,465116.1709032161,9.999997674419092,1
0-10M,18435.754189944128,98.0,17.500000000000114,471428.43673473224,167.99995200001376,1
0-10M,13684.210526315786,0.0,784.8000000000001,180555.53047839832,0.0,1
0-10M,15217.391304347839,20.585365853658537,188.0,297872.2770484518,179.57442987778086,1
0-10M,16666.666666666686,0.0,372.29999999999995,205479.42390692793,0.0,1
0-10M,14159.292035398248,40.0,1177.1000000000001,202531.61993270647,759.4935747476487,1
0-10M,593220.3389830509,1.7999999999999972,20.399999999999977,13725487.504806371,1.764705536332258,1
0-10M,13008.130081300798,7.722222222222225,252.0,222222.1913580289,38.611105748457476,1
0-10M,14864.864864864852,2.7391304347826093,118.79999999999995,305555.4989712043,11.66666450617322,1
50M-100M,139646.46464646465,28.985507246376812,251.60000000000002,3736485.4766255463,540.540394448542,0
50M-100M,18518.51851851854,0.0,1228.3,281690.10117040854,0.0,3
50M-100M,11956.521739130432,0.0,414.8,161764.68209342938,0.0,0
0-10M,12500.0,0.0,787.1999999999999,182926.80696014594,0.0,1
0-10M,16483.51648351649,0.0,497.0,214285.683673474,0.0,1
0-10M,17045.45454545453,0.0,814.0,202702.67531044967,0.0,1
0-10M,10309.278350515466,6.144144144144143,737.0,149253.70906661078,101.79102958342833,1
0-10M,94736.84210526315,7.686274509803923,575.7,1578947.091412791,137.54383551862531,1
0-10M,188888.88888888888,0.0,18.20000000000016,1868131.6628426746,0.0,1
0-10M,17856.599999999977,0.0,737.1999999999999,223207.4706305964,0.0,1
0-10M,19417.475728155347,11.462962962962962,381.6,277777.7391975364,85.97221028163744,1
0-10M,13636.363636363647,0.0,795.0,199999.97333333734,0.0,1
50M-100M,16304.347826086974,0.0,903.9000000000001,217391.2728418447,0.0,0
0-10M,13157.894736842078,0.0,742.6,189873.39368691202,0.0,1
0-10M,14851.485148514854,0.0,798.0,197368.39508310612,0.0,1
0-10M,13392.85714285716,7.9999999999999964,502.5,223880.56359991618,90.74625511249928,1
0-10M,14423.076923076937,0.0,562.6,258620.64506540634,0.0,1
0-10M,15151.515151515137,22.44736842105263,240.5,230769.19526627753,131.23074904142322,1
0-10M,15306.122448979586,0.0,604.8000000000001,208333.30439815205,0.0,1
0-10M,14018.691588785034,4.662921348314605,607.2,217391.2728418447,60.14491881957713,1
0-10M,16129.032258064544,43.857142857142854,33.000000000000114,272727.22314050514,55.81817166942335,1
0-10M,15000.0,0.0,825.5,230769.19526627753,0.0,1
0-10M,18750.0,0.0,198.39999999999998,241935.44484912138,0.0,1
0-10M,15957.446808510635,0.0,53.60000000000002,223880.56359991618,0.0,1
0-10M,16129.032258064544,0.0,1305.3,263157.84856879804,0.0,3
0-10M,17241.37931034481,0.0,1032.0,174418.5843699323,0.0,1
0-10M,16483.51648351649,9.499999999999996,201.5,230769.19526627753,46.76922357396563,1
0-10M,17857.14285714284,0.0,630.0,238095.2003023494,0.0,1
0-10M,16666.666666666686,4.533333333333331,60.200000000000045,348837.12817741185,15.813949810709346,1
0-10M,15306.122448979586,14.133333333333333,85.39999999999998,245901.59903252497,34.754092663263464,1
0-10M,13888.888888888876,5.399999999999999,234.0,249999.95833334047,35.99999400000104,1
0-10M,13709.677419354848,16.5,203.0,293103.3977407934,102.4137754459008,1
0-10M,15789.473684210505,0.0,1192.6000000000001,223880.56359991618,0.0,1
0-10M,22222.222222222248,7.893617021276601,308.20000000000005,298507.41813322157,55.37312606371256,1
0-10M,16129.032258064544,0.9361702127659584,1064.0,197368.39508310612,17.368418767313415,1
0-10M,3271.028037383163,59.880239520958085,1128.8,51470.58066609129,1470.5880190311736,1
50M-100M,75000.0,0.0,380.79999999999995,220588.20285467617,0.0,0
50M-100M,17241.37931034481,11.352941176470587,108.79999999999995,220588.20285467617,28.382348767301778,0
50M-100M,15306.122448979586,28.3,56.700000000000045,238095.2003023494,44.92062779037656,0
50M-100M,44642.85714285716,0.0,127.79999999999995,704225.2529260209,0.0,0
200M+,18292.682926829264,47.2,11.20000000000016,535714.0943878237,84.28568418368411,2
200M+,19607.84313725488,38.666666666666664,41.0,243902.40928019397,28.292679476502485,2
200M+,15463.91752577317,57.42857142857143,18.600000000000023,483870.81165457703,129.67737752342657,2
10M-50M,14851.485148514854,20.833333333333332,115.5,454545.3168044491,227.2726584022247,1
10M-50M,21505.37634408602,4.821428571428569,97.20000000000005,555555.4012346109,37.49998958333617,1
10M-50M,24096.38554216869,0.0,1116.5,259740.2260077633,0.0,3
0-10M,13207.547169811325,0.7215189873417742,522.6,208955.1926932549,8.507461416796787,1
0-10M,12876.106194690277,19.0,55.0,264545.4064462902,37.99999309091049,1
0-10M,14893.617021276616,6.557377049180332,396.0,212121.1799816396,60.606051423325425,1
0-10M,19801.980198019824,72.4,43.200000000000045,416666.57986112963,150.83330190972868,1
0-10M,31818.181818181823,15.140625,346.5,572727.1685950598,176.18178614876615,1
0-10M,29934.210526315786,4.182795698924728,579.6,361111.05379189644,61.74602194507588,1
0-10M,15384.615384615376,44.6,27.600000000000023,202898.521319055,32.31883589582094,1
0-10M,13121.904761904734,0.0,344.5,211969.19815858454,0.0,1
0-10M,11904.761904761894,0.4885496183206115,457.95,176056.31323150545,4.507041618726589,1
0-10M,10625.0,38.07142857142857,94.89999999999998,174657.51032088883,73.01368862826189,1
0-10M,12380.952380952367,50.505050505050505,793.8,160493.80734644365,617.2838744093983,1
0-10M,13684.210526315786,19.818181818181817,309.6,180555.53047839832,121.11109429012583,1
0-10M,11792.592592592584,6.2499999999999964,111.0,215135.1060628239,13.513511687363234,1
0-10M,12380.952380952367,7.800000000000001,91.0,199999.96923077386,17.999997230769623,1
0-10M,18072.289156626503,16.350877192982455,319.20000000000005,263157.84856879804,163.50874324408028,1
50M-100M,83333.33333333331,107.0,61.60000000000002,649350.5650194073,125.06491882273781,0
50M-100M,10370.370370370394,0.0,139.20000000000005,160919.5217333883,0.0,0
0-10M,19886.363636363647,11.578947368421055,77.39999999999998,406976.64954031445,51.16277879935376,1
0-10M,11494.252873563208,83.33333333333333,217.0,161290.29656608123,483.87088969824356,1
0-10M,15463.91752577317,10.999999999999996,16.5,454545.3168044491,19.999993939395836,1
0-10M,15853.658536585339,0.0,43.200000000000045,481481.30315507296,0.0,1
0-10M,12621.359223300999,38.76,124.79999999999995,249999.9519230863,186.34611801036192,1
50M-100M,9907.692307692312,0.0,1180.8,157073.1515764445,0.0,3
50M-100M,14367.81609195401,0.0,1476.1999999999998,204917.9991937708,0.0,3
50M-100M,12376.237623762398,0.0,776.0,156249.9804687528,0.0,0
0-10M,13020.833333333314,0.0,423.5,227272.6859504208,0.0,1
0-10M,5337.5,0.0,91.20000000000005,74912.26755925175,0.0,1
0-10M,172413.7931034483,47.625,25.899999999999864,4054052.958364065,102.9729451424472,1
50M-100M,13586.956521739135,13.333333333333336,525.4,176056.31323150545,140.84505058520415,0
50M-100M,10593.220338983054,0.0,577.1999999999999,160256.3897107197,0.0,0
50M-100M,49444.44444444444,31.6,138.70000000000005,182876.68727716617,86.57533060611911,0
50M-100M,11544.715447154478,9.51063829787234,188.60000000000002,346341.3789411271,109.02436365259416,0
50M-100M,12000.0,33.898305084745765,417.59999999999997,166666.64351852145,277.7777391975362,0
200M+,11650.485436893185,0.0,2209.9,155844.13560465816,0.0,2
50M-100M,12000.0,0.0,710.0,169014.06070224475,0.0,0
0-10M,13131.31313131313,36.833333333333336,38.0,171052.60907202493,29.078943542244247,1
0-10M,14606.74157303368,7.980392156862745,350.0,185714.2591836769,58.14284883673599,1
50M-100M,61403.50877192983,0.0,1013.8000000000001,945945.81811543,0.0,0
0-10M,10810.810810810828,6.146341463414636,939.4,155844.13560465816,98.18180543093433,1
50M-100M,12121.212121212098,0.0,525.6,166666.64351852145,0.0,0
0-10M,14117.647058823553,0.0,653.4,181818.15426997654,0.0,1
0-10M,10619.469026548672,0.0,60.0,199999.96666667238,0.0,1
0-10M,14457.831325301202,68.5,45.5,184615.35621302202,84.30767933728009,1
0-10M,35714.28571428574,0.0,876.9000000000001,506329.0498317657,0.0,1
0-10M,11111.111111111124,0.0,228.0,199999.96666667238,0.0,1
0-10M,13636.363636363647,2.07692307692308,73.20000000000005,196721.27922601998,4.42622878258544,1
0-10M,14117.647058823553,4.833333333333336,105.39999999999998,193548.35587929748,14.032255801248994,1
0-10M,14563.10679611651,75.4,50.39999999999998,267857.0950255189,134.64283309949406,1
0-10M,10909.090909090883,37.5,7.2000000000000455,166666.64351852145,10.4166652199076,1
0-10M,13636.363636363647,9.23076923076923,311.0999999999999,196721.27922601998,78.68851169040795,1
0-10M,15789.473684210505,42.4,53.200000000000045,315789.39058173914,167.368377008322,1
0-10M,12000.0,8.160000000000004,170.39999999999998,169014.06070224475,28.732390319381693,1
0-10M,12121.212121212098,8.473684210526319,81.0,266666.6074074209,35.777769827162274,1
0-10M,14285.71428571426,10.347826086956523,83.60000000000002,315789.39058173914,62.63156246537835,1
0-10M,28571.42857142858,0.0,55.799999999999955,419354.7710718112,0.0,1
0-10M,12371.13402061857,15.387096774193548,198.0,181818.15426997654,72.27271632231577,1
0-10M,14285.71428571426,47.9,41.39999999999998,260869.50850662868,104.13041214556256,1
50M-100M,12000.0,30.25,29.399999999999977,285714.21768709086,57.61903390023008,0
50M-100M,31914.89361702127,0.0,618.8,441176.40570935234,0.0,0
0-10M,7726.588888888888,0.0,762.3000000000001,90310.76749210805,0.0,1
0-10M,11956.521739130432,4.155172413793103,336.29999999999995,186440.6463659918,40.84745070382189,1
0-10M,12857.14285714284,3.92307692307692,56.39999999999998,287233.98143957835,10.851061521050724,1
0-10M,21917.808219178056,2.220338983050844,406.0,228571.3959183721,18.71428304081678,1
0-10M,86206.89655172412,0.0,34.5,1449275.1522789635,0.0,1
0-10M,10000.0,0.0,591.6999999999999,180327.8392905183,0.0,1
50M-100M,12359.550561797747,24.66666666666667,51.0,366666.54444448557,147.99995066668316,0
50M-100M,14473.684210526291,20.0,23.399999999999977,423076.76035509165,76.92304733728952,0
200M+,15730.337078651704,0.0,579.5,229508.1590970233,0.0,2
200M+,8000.0,51.53333333333333,105.0,159999.9786666697,103.06665292444632,2
10M-50M,11235.95505617978,0.0,582.9,149253.70906661078,0.0,0
10M-50M,6620.689655172406,0.0,1142.1,118518.50388660468,0.0,3
200M+,12087.91208791209,13.764705882352942,78.39999999999998,224489.75010413304,47.75509229487909,2
50M-100M,8264.462809917342,10.58064516129032,204.0,147058.80190311745,48.23528702422254,0
50M-100M,12048.192771084316,47.97047970479705,1539.0,175438.56571253203,2280.70135426292,3
50M-100M,10989.010989010974,0.0,1062.6,151515.12855831347,0.0,0
50M-100M,10000.0,27.027027027027028,1343.2,150684.91086508054,684.9314130230941,3
50M-100M,11627.906976744183,0.0,1421.0,142857.12244898267,0.0,3
50M-100M,41666.666666666686,0.0,98.60000000000002,1470587.8027682928,0.0,0
50M-100M,11111.111111111124,5.913043478260867,808.3000000000001,169491.49669635668,138.3050613042269,0
0-10M,9708.737864077673,0.0,1250.6000000000001,135135.11687363312,0.0,1
0-10M,8256.880733944941,0.0,626.2,145161.26690947264,0.0,1
50M-100M,11235.95505617978,9.124999999999996,241.79999999999995,161290.29656608123,58.87095824661969,0
50M-100M,10416.666666666686,0.0,2790.0,133333.3155555576,0.0,3
50M-100M,9174.31192660553,15.21951219512195,288.0,138888.86959876772,86.66665462963124,0
0-10M,28688.524590163957,0.0,928.8000000000001,486111.0435956884,0.0,1
0-10M,60000.0,41.95804195804196,1539.0,1111110.905349832,2222.2218106996643,3
0-10M,10091.743119266059,2.5,203.0,157142.83469388075,10.714284183673726,1
0-10M,9345.794392523356,0.0,272.0,147058.80190311745,0.0,1
0-10M,9615.384615384624,10.051282051282051,254.60000000000002,149253.70906661078,58.50745395411127,1
0-10M,63172.043010752706,0.0,1258.0,863970.4611808145,0.0,1
0-10M,41666.666666666686,0.0,2401.2000000000003,615941.9397185594,0.0,3
0-10M,31250.0,0.0,1054.0,386029.35499568284,0.0,1
0-10M,10309.278350515466,0.0,1303.2,138888.86959876772,0.0,3
0-10M,11904.761904761894,7.036363636363635,302.4,178571.39668367896,69.10713051658377,1
0-10M,11627.906976744183,11.94736842105263,122.39999999999998,147058.80190311745,33.3823480320076,1
0-10M,10869.565217391297,0.0,669.9,129870.11300388165,0.0,1
0-10M,10638.297872340423,12.903846153846153,357.0,142857.12244898267,95.85712916326725,1
50M-100M,10869.565217391297,0.0,1872.0,138888.86959876772,0.0,3
0-10M,10000.0,35.470588235294116,115.20000000000005,138888.86959876772,83.74998836805719,1
0-10M,8403.361344537814,7.692307692307693,86.39999999999998,138888.86959876772,13.8888869598768,1
0-10M,5988.023952095828,46.0,6.199999999999932,161290.29656608123,14.838707284079419,1
0-10M,119565.21739130432,0.0,331.20000000000005,1594202.6675068596,0.0,1
0-10M,10869.565217391297,0.0,365.79999999999995,161290.29656608123,0.0,1
0-10M,23148.148148148146,6.415730337078653,607.2,362318.78806974087,82.75361119512877,1
0-10M,10309.278350515466,5.72413793103448,196.0,142857.12244898267,23.714282326531134,1
0-10M,11363.636363636353,2.555555555555557,294.79999999999995,149253.70906661078,17.164176542660243,1
0-10M,10000.0,1.7142857142857153,46.799999999999955,277777.700617305,6.666664814815249,1
0-10M,10000.0,0.0,737.1,158730.1335348999,0.0,1
0-10M,8064.516129032243,0.0,740.0,135135.11687363312,0.0,1
0-10M,11363.636363636353,93.22033898305085,865.8000000000001,135135.11687363312,1486.4862856099612,1
0-10M,12658.22784810129,5.0,176.89999999999998,163934.39935501665,24.59015990325247,1
0-10M,18867.924528301868,0.0,646.8000000000001,129870.11300388165,0.0,1
0-10M,10309.278350515466,14.317073170731707,292.0,136986.28260461893,80.4109478889111,1
0-10M,8333.333333333314,1.163636363636364,196.10000000000002,135135.11687363312,4.324323739956299,1
0-10M,11111.111111111124,1.7857142857142847,74.10000000000002,175438.56571253203,4.385964142813236,1
0-10M,10989.010989010974,0.0,235.60000000000002,131578.93005540408,0.0,1
0-10M,10752.68817204301,0.0,292.4,147058.80190311745,0.0,1
0-10M,9375.0,6.200000000000003,19.200000000000045,312499.934895847,6.458331987847487,1
0-10M,9473.684210526291,0.0,1523.2,140624.97802734748,0.0,3
0-10M,5376.344086021534,0.0,761.6,73529.40095155872,0.0,1
0-10M,11363.636363636353,4.617647058823529,201.29999999999995,163934.39935501665,25.737700698737626,1
0-10M,9523.809523809527,3.0,41.60000000000002,192307.65532545093,5.192306693787259,1
0-10M,10204.081632653077,0.4479166666666643,655.5,144927.51522789616,6.2318831547995615,1
0-10M,12195.12195121951,6.9999999999999964,174.0,166666.63888889365,34.99999416666765,1
0-10M,11235.95505617978,35.75,18.899999999999977,158730.1335348999,22.698409095490547,1
0-10M,12820.512820512813,3.3888888888888857,433.09999999999997,163934.39935501665,39.999993442624145,1
0-10M,10309.278350515466,21.43243243243243,198.0,181818.14876033645,144.1817919669469,1
0-10M,12345.679012345674,0.0,386.4000000000001,144927.51522789616,0.0,1
0-10M,11111.111111111124,1.8888888888888857,44.799999999999955,178571.39668367896,3.0357137436226367,1
0-10M,10309.278350515466,32.0,5.7000000000000455,526315.5124655198,67.36838559558657,1
0-10M,11363.636363636353,4.666666666666664,32.80000000000007,243902.37953600474,10.243899940512165,1
0-10M,15625.0,4.700000000000003,48.60000000000002,277777.726337458,8.703702091906962,1
0-10M,9523.809523809527,0.0,591.6,147058.80190311745,0.0,1
0-10M,11049.723756906053,37.0,42.0,142857.12244898267,36.99999471428646,1
0-10M,13157.894736842078,33.4,93.79999999999995,149253.70906661078,74.77610824237195,1
0-10M,10416.666666666686,43.0,116.0,172413.76337693725,155.6896283293744,1
